STCOFIPS10,state,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price
36067,NY,2012,0.598249614239,0.669070482254,0.6161168217659,0.8823135515192099,0.0294030114487133,"Onondaga County, New York",0.80886447953527,0.110334752769614,0.0307720648085475,0.00695937898948703,63.5,0.3,218358,5.1,71943.2447735192,35.3,164813.889372822,59.1,2,2.41,0.32827071160469,39,466852,19.3,599.75103452268,3.5886272040302263
36067,NY,2014,0.390283972025,0.452169150114,0.6161168217659,0.8667985812266209,0.03776630828340413,"Onondaga County, New York",0.800972242394211,0.113789951217012,0.0377534195080693,0.00564507172209929,63.3,0.5,220683,4.7,70349.9429657795,34.7,160852.068018589,61.5,3.2,2.43,0.343708455883519,38.6,468196,20.6,601.477631796331,3.468363459669582
36067,NY,2016,0.605088233948,0.744915246964,0.6431639194489,0.8819699664990113,0.02868804348807599,"Onondaga County, New York",0.79563443544962,0.113216815317228,0.0373514030639605,0.00379455763051434,63,0.8,225489,3.3,74681.95625,64.6,183196.25,60.1,2.5,2.44,0.349029043334198,38.7,466194,19.7,598.905721274122,3.10870604270786
36067,NY,2018,0.489104807377,0.574115335941,0.6414011716843,0.8818254544101505,0.02706461275139067,"Onondaga County, New York",0.796281579614083,0.121002405756492,0.0345662384232442,0.00703970689181025,61.7,0.3,218130,3.4,75002.8016726404,65.2,186370.37037037,62.2,2,2.39,0.356550859428317,39.3,461809,19.6,593.272440734718,3.2580978640776697
36067,NY,2022,0.460783213377,0.529756724834,0.6193399429321,0.787506502861259,0.02340140773051253,"Onondaga County, New York",0.745334213207076,0.112931367712478,0.0397673032937604,0.00474533848443883,63,0.3,229350,2.7,76253.6248718825,65.2,195877.519644687,40.9,0.9,64541,0.391452911730871,39.8,468249,19.9,601.545719337628,3.42558067299396
36071,NY,2010,0.394873023033,0.455633074045,0.4859914183617,0.8396720469596269,0.0465475955882792,"Orange County, New York",0.757172128403262,0.104843915308487,0.0243709070455732,0.0026971648966801,66.2,1.3,166479,5.5,95014.7615772581,30.8,124317.624942687,71.2,2.2,2.9,0.29207391569945,36.7,373355,33,459.967437467605,3.358889233152595
36071,NY,2012,0.567742168903,0.644569516182,0.5351845622063,0.8415810191555295,0.05021596334007346,"Orange County, New York",0.769110202076302,0.0981543982569317,0.0281139189131456,0.00473683086256248,65.9,1.1,168952,5.8,91032.4085365854,30.9,118474.451219512,73,2.3,2.89,0.268625092328796,37.3,374512,33.7,461.392843114108,3.5886272040302263
36071,NY,2014,0.344210714102,0.407834798098,0.5351845622063,0.8454993049119555,0.06171223354958295,"Orange County, New York",0.739286730355571,0.104355502141723,0.0256262313912028,0.00324116788398799,64.2,0.5,171085,3.7,93326.9117025771,29.4,116944.307139839,69.6,1.6,2.93,0.284362478684889,36.8,376099,33.2,463.348001939518,3.468363459669582
36071,NY,2016,0.591638982296,0.745655715466,0.542111158371,0.8322328350732591,0.04667061328111659,"Orange County, New York",0.734964795232193,0.102457741093326,0.0281796366129585,0.00494976398301733,64.4,0.9,177496,3,95693.1770833333,63.3,339135.833333333,69.2,1.9,2.97,0.289931747673216,37.2,379210,33.5,467.180704589708,3.10870604270786
36071,NY,2018,0.427137613297,0.550311505795,0.5647408366203,0.833848670206807,0.05064305079429096,"Orange County, New York",0.731282284900419,0.112710792745666,0.0286293267984637,0.00208665509450165,64.1,1,180770,2.5,94969.982078853,67.2,353452.409398646,70.9,2.2,2.89,0.305162290001631,36.9,381951,34.1,470.55757310921,3.2580978640776697
36071,NY,2022,0.419434785843,0.478339582682,0.5185835361481,0.7680498217937799,0.05115630611325995,"Orange County, New York",0.601151398848601,0.125385216078199,0.0298664091579811,0.0069566759701533,62.5,0.6,184772,2.8,95668.3857191664,67.3,399276.392210454,50.8,2.2,44969,0.309580182209656,36.9,405941,33,500.11287255571,3.42558067299396
36075,NY,2012,0.483327060938,0.566197216511,0.5349381566048,0.9094852230831412,0.00335166893397212,"Oswego County, New York",0.954486442070666,0.00680361544782251,0.00591618734593262,0.00413311421528348,58.2,0.6,51946,5.2,64325.9342334495,27.2,45380.5966898955,69.7,3.7,2.57,0.166899011592128,39,121700,23.3,127.884196313405,3.5886272040302263
36075,NY,2022,0.430816948414,0.516526579857,0.4157328903675,0.8702265494771935,0.00958478557357175,"Oswego County, New York",0.927371562386399,0.0095953063312113809,0.00313643933821975,0.00409174296414652,59.6,1.8,54041,4.2,63377.0686709942,71.2,150212.162623847,47.6,1.3,15406,0.204746062339639,41.1,118287,26.2,124.29776441515,3.42558067299396
36081,NY,2010,0.26741874218,0.31933426857,0.7411182522774,0.4000380534670828,0.5041319396087555,"Queens County, New York",0.420148076787918,0.184342574068611,0.232773953025305,0.00371199203524333,64.5,0.1,1047992,7.2,76503.8193489225,56.2,488273.867491976,68.3,2.5,2.86,0.294338056712721,37.3,2233841,41.1,20576.4651770503,3.358889233152595
36081,NY,2012,0.456416934729,-1,0.7816976904869,0.38085440288867567,0.5181968061399467,"Queens County, New York",0.418185114118404,0.183061117904092,0.236642846991624,0.00457327201024652,64.7,0.2,1086224,6.2,74944.418554007,56.4,465758.610627178,67.1,2,2.88,0.29790628766983,37.5,2272771,41.6,20935.0590919003,3.5886272040302263
36081,NY,2014,0.173079103231,0.222431480885,0.7816976904869,0.38205127029468267,0.5229001508489264,"Queens County, New York",0.408157375580424,0.185139861645948,0.24898043573773,0.00379956753590227,63.9,0.1,1119419,4.9,76055.3210815378,56.9,449781.504013519,67.5,2.1,2.92,0.297743494718364,37.8,2321580,42.8,21384.6509334086,3.468363459669582
36081,NY,2016,0.488860040903,0.301961421967,0.8132858276367,0.3806824995391177,0.5207737094848679,"Queens County, New York",0.388272196014323,0.180581761073683,0.254139852742371,0.00407577364261607,64.5,0.1,1153909,3.9,81517.0895833333,44.1,665691.666666667,66.4,1.9,3.03,0.314271714745085,38.3,2333054,44.3,21490.3408018645,3.10870604270786
36081,NY,2018,0.274837762117,0.413177371025,0.8250279426575,0.3854033163172948,0.5137404511060425,"Queens County, New York",0.372187356564948,0.184030846379798,0.258315612842302,0.00448416915835932,64.3,0,1139938,3.3,86822.5408203903,45.3,723187.176423736,68.5,1.4,2.86,0.334559337083415,39.2,2278906,45.2,20991.5701031411,3.2580978640776697
36081,NY,2022,0.233794927597,0.337110847235,0.7426578998566,0.378661655212822,0.4209739138952656,"Queens County, New York",0.252445425409422,0.169736645143675,0.262487439799932,0.00751351277793215,63.6,0.1,1133349,3.4,86556.8038947728,44.6,734513.83669286,43.4,1,300813,0.354413303215657,40.9,2278029,44,20983.4918379646,3.42558067299396
36083,NY,2022,0.408485502005,0.486970990896,0.5458834171295,0.7883761923216361,0.02711555049943118,"Rensselaer County, New York",0.79379179621277,0.0676496531188029,0.0313475505620789,0.00244599725998261,64.1,0.4,81323,3.1,89298.8742740007,63.3,266685.685001708,41.4,1.2,21511,0.367622780764715,40.6,159853,24.9,245.0109427995,3.42558067299396
36085,NY,2010,0.303780138493,0.360382825136,0.4583754241467,0.6456041310880593,0.2916846143321188,"Richmond County, New York",0.75704305622727,0.103329406024761,0.0803408023214442,0.00250978453776714,58.7,0.1,199327,5.3,101747.455295736,30.4,164452.785419532,75.8,1.3,2.81,0.306957319581105,38.7,469363,40.1,8040.8055069873,3.358889233152595
36085,NY,2012,0.473850905895,-1,0.5049567818642,0.6529604782722997,0.2928249418225368,"Richmond County, New York",0.743465440764093,0.106507367311908,0.0773865162046872,9.8783161401063e-4,59.7,0,208219,4.3,97203.2382404181,32.7,150705.222125436,72.4,1.7,2.84,0.295049213492295,38.9,470728,41.3,8064.18975226662,3.5886272040302263
36085,NY,2014,0.241517066956,0.289229750633,0.5049567818642,0.6485317838194998,0.2920302388401967,"Richmond County, New York",0.749502935900389,0.101912402620864,0.0803500683529166,0.00270453580234914,58.4,0,208838,3.6,94497.484157161,31.8,149489.144486692,73.6,1.6,2.83,0.310720319648781,39.7,473279,42.7,8107.89173740035,3.468363459669582
36085,NY,2016,0.541741669178,0.311189115047,0.5297538042068,0.6349920745472886,0.30262260435179406,"Richmond County, New York",0.740585905906326,0.102769870697352,0.0856002436897997,5.2729430795248e-4,57.9,0.1,210209,2.9,101160.235416667,70.5,625199.791666667,74.1,1.2,2.86,0.32513920420962,39.7,476015,44.3,8154.76301585033,3.10870604270786
36085,NY,2018,0.369578272104,0.454633206129,0.5280455350876,0.640386466137037,0.29598720585737737,"Richmond County, New York",0.730788211995909,0.0989081836872269,0.102301865474958,9.4712282566009e-4,58.5,0.1,215330,2.4,102912.015133413,69.2,696383.910792513,70.7,1.7,2.8,0.342668442301391,40.1,476179,47.1,8157.57255154689,3.2580978640776697
36085,NY,2022,0.368133336306,0.421663165092,0.4405207931995,0.6212458947201814,0.23308756611314085,"Richmond County, New York",0.592002573640949,0.0960697000608796,0.132575086585507,0.00771685062905567,60.8,0.1,230991,2.6,100102.760505637,68.7,680037.751964469,53.9,0.6,62200,0.340378713301291,40.8,491133,42.6,8413.75423939082,3.42558067299396
36087,NY,2010,0.453882336617,0.482914894819,0.5166125297546,0.8393582187295351,0.0776686313032089,"Rockland County, New York",0.730888613409443,0.124805002194226,0.0644621904459884,0.00136458423424722,64.7,0.1,140341,4.8,121166.856946355,30.5,98448.161393856,75.5,2.3,3.08,0.411277743227951,36.8,312183,29.7,1798.82678341929,3.358889233152595
36087,NY,2012,0.639156162739,0.660961449146,0.5405761599541,0.8209163148392966,0.09399121497718452,"Rockland County, New York",0.7196001976353,0.122310444773837,0.0614840900436497,0.00137211768741523,65.2,0.4,143217,5.4,113248.765243902,31.5,91857.012195122,74.6,2.6,3.17,0.394867042346153,36.6,317757,29.8,1830.94467738141,3.5886272040302263
36087,NY,2014,0.365944415331,0.394677460194,0.5405761599541,0.8146237699124667,0.0914478334148861,"Rockland County, New York",0.704041177524038,0.122325282678639,0.0632051527483589,0.00186496884513966,66,0.3,151457,3.8,112987.479932404,31.4,90086.2463033376,75.7,2.2,3.21,0.407430167048482,36.4,323866,31,1866.14528990647,3.468363459669582
36087,NY,2016,0.663850009441,0.723675131798,0.5908486247063,0.8046678585395832,0.07995558411084418,"Rockland County, New York",0.691131648203684,0.123477569006671,0.0602423648938124,0.00181161637799131,63.1,0.1,146915,3.5,112060.28125,68.8,565575.833333333,73.5,2.1,3.23,0.395823383205809,36.5,326780,30.7,1882.93602241555,3.10870604270786
36087,NY,2018,0.435823589563,0.516641914845,0.6310459375381,0.8279416967381306,0.07337437203707635,"Rockland County, New York",0.715549824222048,0.119614977202598,0.0603632232610264,0.00115752467799628,62.9,0.1,145105,3.3,112488.546395858,68.8,569256.272401434,75.2,0.4,3.21,0.425144316981503,35.9,325695,32.8,1876.68415392813,3.2580978640776697
36087,NY,2022,0.465320706367,0.508997917175,0.5549348592758,0.7281876907980811,0.05199247710423026,"Rockland County, New York",0.634799511536124,0.106394275297768,0.0625328149795588,0.00597896301714933,63.4,0.4,149437,3.5,107874.46703109,68.7,593649.641270926,59.6,0.9,38723,0.452521797774459,34.9,339022,31,1953.47553764418,3.42558067299396
36089,NY,2010,0.348608523607,0.464273035526,0.5722923874855,0.8369626032271781,0.00183514983326992,"St. Lawrence County, New York",0.936886696337605,0.0212165084812412,0.0120739271095859,0.00507623286324557,56.8,4.1,45409,7,57915.0091701055,29.6,43793.5121503897,65.5,4.3,2.32,0.21865421927284,37.3,111894,19.6,41.7455919657807,3.358889233152595
36091,NY,2012,0.636296033859,0.647574186325,0.5245084762573,0.9153291358667828,0.01042780028202663,"Saratoga County, New York",0.941440488356075,0.0143787730773906,0.0205822637789072,3.3763556067761e-4,67.5,1.4,111283,4.5,91441.9708188153,30.2,83567.1428571429,64.4,2.5,2.49,0.371921957612473,41.4,222133,25.1,274.239616481982,3.5886272040302263
36091,NY,2014,0.400642812252,0.427143961191,0.5245084762573,0.904964502209424,0.00769623230515128,"Saratoga County, New York",0.937426918784818,0.0174461255285189,0.0231370125510735,7.1580688330569e-4,67.4,0.9,116866,3,96135.7541191382,29.3,85499.6218842417,64.6,1.9,2.42,0.412219683399687,41.9,224921,25.6,277.681608670229,3.468363459669582
36101,NY,2014,0.380982339382,0.47199562192,0.4207614958286,0.9028693969837532,0.00452203911330738,"Steuben County, New York",0.950118909689615,0.0152245055592821,0.0160578897087221,0.00182937984023416,59.9,2.5,43868,4.4,62300.7625686523,31.6,37297.5475285171,61.2,4.3,2.35,0.227195748656856,42.1,98394,21,70.7579284847875,3.468363459669582
36101,NY,2016,0.566501617432,0.740548312664,0.4018960893154,0.8926810067378268,0.00472342494616684,"Steuben County, New York",0.943882814111822,0.0189292345780895,0.0133897256034661,0.00123787910047452,59.7,4.2,43835,3.7,66274.3229166667,72.8,131958.958333333,66.1,2.4,2.47,0.227459227341579,42.3,96940,21.7,69.7123156626958,3.10870604270786
36101,NY,2018,0.479697585106,0.585280060768,0.4093725383282,0.9308183594680902,1.4298651160573852e-4,"Steuben County, New York",0.946761868971565,0.0140611299010397,0.0163263601820535,3.8623742118668e-4,58.8,2.8,43117,3.6,69599.5639187575,73.3,128505.376344086,62.6,3.5,2.32,0.243604233021679,42.9,95796,23,68.8896326719993,3.2580978640776697
36103,NY,2010,0.389299809933,0.408071309328,0.5213278532028,0.8766318778842741,0.05829889953851615,"Suffolk County, New York",0.809800232061101,0.0740153128207736,0.0332881880364071,0.00235607594580958,66.5,0.3,720726,5.6,117596.467216873,20.7,567762.624942687,75,1.8,2.95,0.323061923337738,39.8,1494434,30.3,1638.91661784231,3.358889233152595
36103,NY,2012,0.580209195614,0.616060197353,0.5359897613525,0.8692957145882984,0.06485838966372894,"Suffolk County, New York",0.8237519117599,0.0733728947296456,0.0364469979783535,0.00230511721347613,65.2,0.3,724626,4.8,118258.027003484,21,537318.318815331,74.8,1.8,2.95,0.337050433962079,40.5,1499273,31.4,1644.22345475431,3.5886272040302263
36103,NY,2014,0.315832406282,0.346719801426,0.5359897613525,0.8695736781815422,0.0689139765654112,"Suffolk County, New York",0.802999797733551,0.0781879587589357,0.0368011827264453,0.00277384481905137,64.9,0.6,738760,3.7,114620.435149979,21.9,511896.250528095,73.9,1.7,2.98,0.34019135265019,40.7,1502968,32,1648.27568918081,3.468363459669582
36103,NY,2016,0.643066883087,0.708936333656,0.5426889657974,0.8775063714069024,0.05710147106048908,"Suffolk County, New York",0.801158796529238,0.0744863099740517,0.0393452156429492,0.00225180107236917,64.9,0.6,746250,3.3,121780.952083333,79,506345,73.6,1.6,3.09,0.348272096334315,41.2,1492583,31.6,1636.88666224734,3.10870604270786
36103,NY,2018,0.455693721771,0.525644123554,0.5615249872208,0.8742646056541534,0.0641149368883073,"Suffolk County, New York",0.814499157041455,0.078327289373456,0.0401629067182142,0.0037141489427065,64.4,0.4,746408,2.5,125835.069693349,79.5,512769.016328156,72.5,1.6,2.93,0.369012738915094,41.8,1481093,33.3,1624.28580336765,3.2580978640776697
36103,NY,2022,0.472218692303,0.514053881168,0.5061930418015,0.7946307469847421,0.04585164303855509,"Suffolk County, New York",0.660925684955079,0.0770079942837102,0.0442507694375158,0.00701818789680524,66,0.3,796973,2.5,128763.413050905,81.7,586343.184147591,55.6,0.9,191559,0.402963507111208,41.9,1525465,31.4,1672.94771026143,3.42558067299396
36105,NY,2014,0.320563733578,0.35472163558,0.5554275512695,0.9005775452813644,0.01557255601584469,"Sullivan County, New York",0.821919070882109,0.0800073739515163,0.0139315012575221,0.00322610378836759,59.5,0.3,33731,4.8,70711.3455851289,33.6,24268.4516265315,64.5,4.2,2.6,0.206375336725531,42.7,75943,28.6,78.4425863673055,3.468363459669582
36111,NY,2010,0.439509183168,0.500741779804,0.5906838178635,0.8277070763819341,0.01714746329905469,"Ulster County, New York",0.877287801134651,0.0530216241401047,0.0180995971167813,0.00216515471263738,62.3,1,84462,6.3,73975.994956442,30.6,68591.5703805594,62.2,2.3,2.43,0.290336792252441,42,182435,26.8,162.274788005815,3.358889233152595
36111,NY,2012,0.573391020298,0.622756183147,0.6246007084846,0.8655322478118429,0.01985232995941518,"Ulster County, New York",0.8703236133802,0.056559455638618,0.015534322381196,0.00244236513358747,62.9,1.1,83807,7.4,78852.3824041812,30.4,67033.9764808362,62.6,1.7,2.4,0.306674945669047,43,181791,27.5,161.701954045908,3.5886272040302263
36111,NY,2014,0.381021171808,0.464231789112,0.6246007084846,0.8546505235122357,0.01759294327497526,"Ulster County, New York",0.861630967884951,0.0583945246473995,0.0215411898362382,0.00124691734323478,61.9,1.2,84877,5.5,77187.3616392058,31.2,63586.930713984,61.4,2.9,2.43,0.306204748929545,43.3,180445,27.4,160.504695489952,3.468363459669582
36111,NY,2016,0.610919892788,0.745141386986,0.6205570101738,0.8456129078317984,0.02346445824706694,"Ulster County, New York",0.848330311061515,0.0605886455572604,0.022145348026224,8.4251639001255e-4,61.2,0.7,85911,3.8,82281.0625,68,294581.666666667,61.4,3.1,2.45,0.328223373810813,44.1,179225,28.8,159.41951314354301,3.10870604270786
36111,NY,2018,0.536600112915,0.632107853889,NA,0.7992130527093141,0.0388858118711345,"Ulster County, New York",0.835071864904059,0.0600115342191166,0.0169429840032699,0.00281636515322034,61.4,1,88812,2.7,80020.2727996814,67.2,305231.581043409,61.8,2.5,2.41,0.317478122575044,43.3,178599,28.5,158.862690070713,3.2580978640776697
36111,NY,2022,0.521031975746,0.57775747776,0.598176240921,0.7576200036503011,0.0267810427693618,"Ulster County, New York",0.759229701786429,0.0561378682419276,0.0262561773594634,0.00375715092776946,57.6,1.7,85366,2.8,86358.0252818586,67.6,362206.867099419,41.8,0.9,26748,0.390611331049924,44.7,182319,27.7,162.171606733534,3.42558067299396
36119,NY,2010,0.428020298481,0.438920766115,0.6185560822487,0.6814917151934622,0.20607612481661824,"Westchester County, New York",0.666341588632158,0.138851454066684,0.0533170057893347,0.0011530275916557,66.5,0.1,455939,5.7,111632.359009629,36.8,313833.796423659,69.4,1.4,2.68,0.444204219283726,40.2,950541,31.7,2207.91007527603,3.358889233152595
36119,NY,2012,0.641217291355,0.650742053986,0.640373468399,0.6611475568805829,0.2115333007087944,"Westchester County, New York",0.664870485717554,0.142889972651741,0.0544095167781048,0.00414695269687107,64.9,0.1,454327,5.5,105873.904616725,38.4,287111.378484321,68,2.1,2.75,0.455627459219926,40.3,961670,31.9,2233.76043967667,3.5886272040302263
36119,NY,2014,0.356758803129,0.383158445358,0.640373468399,0.6585060959702246,0.2241943057898673,"Westchester County, New York",0.666173504113572,0.143665551481852,0.0593018545516607,0.00673223432452495,65.5,0.2,472954,4.5,110914.729615547,39.6,274778.929024081,69.7,2.1,2.76,0.470999272779833,40.3,972634,33.7,2259.22754321595,3.468363459669582
